2025-10-10 22:51:47 | attendance_ai | INFO | Application started
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\pipelines\processor.py", line 112, in main
    sessions = preprocessor.run_pipeline()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\pipelines\processor.py", line 101, in run_pipeline
    self.generate_sessions()
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\pipelines\processor.py", line 70, in generate_sessions
    for log in logs + redundant_logs:
               ~~~~~^~~~~~~~~~~~~~~~
TypeError: can only concatenate list (not "dict") to list
2025-10-26 23:42:44 | data_pipeline | processor | INFO | Starting attendance preprocessing...
2025-10-26 23:42:45 | data_pipeline | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-26 23:42:45 | data_pipeline | processor | INFO | Starting preprocessing pipeline...
2025-10-26 23:42:45 | data_pipeline | processor | INFO | Separating redundant logs within each record...
2025-10-26 23:42:45 | data_pipeline | processor | INFO | Separated 49 redundant log entries across all records.
2025-10-26 23:42:45 | data_pipeline | processor | INFO | Generating session structures...
2025-10-26 23:42:48 | data_pipeline | processor | INFO | Generated 59 session objects.
2025-10-26 23:42:48 | data_pipeline | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-26 23:42:48 | data_pipeline | processor | INFO | Total sessions processed: 59
2025-10-26 23:44:27 | data_pipeline | processor | INFO | Starting attendance preprocessing...
2025-10-26 23:44:29 | data_pipeline | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-26 23:44:29 | data_pipeline | processor | INFO | Starting preprocessing pipeline...
2025-10-26 23:44:29 | data_pipeline | processor | INFO | Separating redundant logs within each record...
2025-10-26 23:44:29 | data_pipeline | processor | INFO | Separated 49 redundant log entries across all records.
2025-10-26 23:44:29 | data_pipeline | processor | INFO | Generating session structures...
2025-10-26 23:44:31 | data_pipeline | processor | INFO | Generated 59 session objects.
2025-10-26 23:44:32 | data_pipeline | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-26 23:44:32 | data_pipeline | processor | INFO | Total sessions processed: 59
2025-10-27 09:12:59 | data_pipeline | processor | INFO | Starting attendance preprocessing...
2025-10-27 09:13:00 | data_pipeline | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-27 09:13:00 | data_pipeline | processor | INFO | Starting preprocessing pipeline...
2025-10-27 09:13:00 | data_pipeline | processor | INFO | Separating redundant logs within each record...
2025-10-27 09:13:00 | data_pipeline | processor | INFO | Separated 49 redundant log entries across all records.
2025-10-27 09:13:00 | data_pipeline | processor | INFO | Generating session structures...
2025-10-27 09:13:01 | data_pipeline | processor | INFO | Generated 59 session objects.
2025-10-27 09:13:02 | data_pipeline | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-27 09:13:02 | data_pipeline | processor | INFO | Total sessions processed: 59
2025-10-27 17:24:41 | data_pipeline | group_analyzer | INFO | Loaded 59 records for grouping
2025-10-27 17:24:43 | data_pipeline | group_analyzer | INFO | GroupingTool initialized. Allowed lengths: {1, 2, 11}
2025-10-27 17:24:43 | data_pipeline | group_analyzer | INFO | Filtered 22 records from 59
2025-10-27 17:24:43 | data_pipeline | group_analyzer | INFO | Extracted 22 UID sets
2025-10-27 17:24:43 | data_pipeline | group_analyzer | INFO | Counted 12 unique UID groups
2025-10-27 17:24:43 | data_pipeline | group_analyzer | INFO | Assigned group 'Msc/IOT' with count 1
2025-10-27 17:24:43 | data_pipeline | group_analyzer | INFO | Assigned group 'Msc/SC' with count 1
2025-10-27 17:24:43 | data_pipeline | group_analyzer | INFO | Assigned group 'FIS' with count 1
2025-10-27 17:24:43 | data_pipeline | group_analyzer | INFO | Assigned group 'Test' with count 11
2025-10-27 17:24:43 | data_pipeline | group_analyzer | INFO | Groups saved to data/grouped/groups.json
2025-10-27 17:24:43 | data_pipeline | group_analyzer | INFO | Grouping completed and saved to data/grouped/groups.json
2025-10-27 17:25:26 | data_pipeline | group_analyzer | INFO | Loaded 59 records for grouping
2025-10-27 17:25:28 | data_pipeline | group_analyzer | INFO | GroupingTool initialized. Allowed lengths: {1, 2, 11}
2025-10-27 17:25:28 | data_pipeline | group_analyzer | INFO | Filtered 22 records from 59
2025-10-27 17:25:28 | data_pipeline | group_analyzer | INFO | Extracted 22 UID sets
2025-10-27 17:25:28 | data_pipeline | group_analyzer | INFO | Counted 12 unique UID groups
2025-10-27 17:25:28 | data_pipeline | group_analyzer | INFO | Assigned group 'Msc/IOT' with count 1
2025-10-27 17:25:28 | data_pipeline | group_analyzer | INFO | Assigned group 'Msc/SC' with count 1
2025-10-27 17:25:28 | data_pipeline | group_analyzer | INFO | Assigned group 'FIS' with count 1
2025-10-27 17:25:28 | data_pipeline | group_analyzer | INFO | Assigned group 'Test' with count 11
2025-10-27 17:25:28 | data_pipeline | group_analyzer | INFO | Groups saved to data/grouped/groups.json
2025-10-27 17:25:28 | data_pipeline | group_analyzer | INFO | Grouping completed and saved to data/grouped/groups.json
2025-10-27 17:28:02 | utils | gemini | INFO | GeminiModel initialized with model 'gemini-2.5-flash-preview-05-20'
2025-10-27 17:28:04 | data_pipeline | agent | INFO | Running task: Fetch data, preprocess, classify students.
2025-10-27 17:28:09 | tools | tools | INFO | Start fetching data by Agent!
2025-10-27 17:28:10 | tools | tools | INFO | Data fetched successfully and saved to data/fetched/raw_data.jsonl
2025-10-27 17:28:12 | tools | tools | INFO | Start preprocessing data by Agent!
2025-10-27 17:28:12 | pipelines | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-27 17:28:12 | tools | tools | ERROR | Preprocess tool error
Traceback (most recent call last):
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\agent\tools.py", line 40, in preprocess_tool
    pre.run_full_pipeline()
    ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'Preprocessor' object has no attribute 'run_full_pipeline'. Did you mean: 'run_pipeline'?
2025-10-27 17:28:15 | tools | tools | INFO | Loaded 59 records for grouping
2025-10-27 17:28:15 | pipelines | group_analyzer | INFO | GroupingTool initialized. Allowed lengths: {1, 2, 11}
2025-10-27 17:28:15 | pipelines | group_analyzer | INFO | Filtered 22 records from 59
2025-10-27 17:28:15 | pipelines | group_analyzer | INFO | Extracted 22 UID sets
2025-10-27 17:28:15 | pipelines | group_analyzer | INFO | Counted 12 unique UID groups
2025-10-27 17:28:15 | pipelines | group_analyzer | INFO | Assigned group 'Msc/IOT' with count 1
2025-10-27 17:28:15 | pipelines | group_analyzer | INFO | Assigned group 'Msc/SC' with count 1
2025-10-27 17:28:15 | pipelines | group_analyzer | INFO | Assigned group 'FIS' with count 1
2025-10-27 17:28:15 | pipelines | group_analyzer | INFO | Assigned group 'Test' with count 11
2025-10-27 17:28:15 | pipelines | group_analyzer | INFO | Groups saved to data/grouped/groups.json
2025-10-27 17:28:15 | tools | tools | INFO | Grouping completed and saved to data/grouped/groups.json
2025-10-27 17:31:07 | utils | gemini | INFO | GeminiModel initialized with model 'gemini-2.5-flash-preview-05-20'
2025-10-27 17:31:09 | data_pipeline | agent | INFO | Running task: Fetch data, preprocess, classify students.
2025-10-27 17:31:13 | tools | tools | INFO | Start fetching data by Agent!
2025-10-27 17:31:15 | tools | tools | INFO | Data fetched successfully and saved to data/fetched/raw_data.jsonl
2025-10-27 17:31:17 | tools | tools | INFO | Start preprocessing data by Agent!
2025-10-27 17:31:17 | pipelines | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-27 17:31:17 | pipelines | processor | INFO | Starting preprocessing pipeline...
2025-10-27 17:31:17 | pipelines | processor | INFO | Separating redundant logs within each record...
2025-10-27 17:31:17 | pipelines | processor | INFO | Separated 49 redundant log entries across all records.
2025-10-27 17:31:17 | pipelines | processor | INFO | Generating session structures...
2025-10-27 17:31:26 | pipelines | processor | INFO | Generated 59 session objects.
2025-10-27 17:31:26 | pipelines | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-27 17:31:26 | tools | tools | INFO | Data preprocessed successfully and saved to data/preprocessed/clean_data.json
2025-10-27 17:31:28 | tools | tools | INFO | Loaded 59 records for grouping
2025-10-27 17:31:28 | pipelines | group_analyzer | INFO | GroupingTool initialized. Allowed lengths: {1, 2, 11}
2025-10-27 17:31:28 | pipelines | group_analyzer | INFO | Filtered 22 records from 59
2025-10-27 17:31:28 | pipelines | group_analyzer | INFO | Extracted 22 UID sets
2025-10-27 17:31:28 | pipelines | group_analyzer | INFO | Counted 12 unique UID groups
2025-10-27 17:31:28 | pipelines | group_analyzer | INFO | Assigned group 'Msc/IOT' with count 1
2025-10-27 17:31:28 | pipelines | group_analyzer | INFO | Assigned group 'Msc/SC' with count 1
2025-10-27 17:31:28 | pipelines | group_analyzer | INFO | Assigned group 'FIS' with count 1
2025-10-27 17:31:28 | pipelines | group_analyzer | INFO | Assigned group 'Test' with count 11
2025-10-27 17:31:28 | pipelines | group_analyzer | INFO | Groups saved to data/grouped/groups.json
2025-10-27 17:31:28 | tools | tools | INFO | Grouping completed and saved to data/grouped/groups.json
2025-10-27 17:35:43 | utils | gemini | INFO | GeminiModel initialized with model 'gemini-2.5-flash-preview-05-20'
2025-10-27 17:35:46 | data_pipeline | agent | INFO | Running task: Fetch data, preprocess, classify students.
2025-10-27 17:35:50 | tools | tools | INFO | Start fetching data by Agent!
2025-10-27 17:35:52 | tools | tools | INFO | Data fetched successfully and saved to data/fetched/raw_data.jsonl
2025-10-27 17:35:54 | tools | tools | INFO | Start preprocessing data by Agent!
2025-10-27 17:35:54 | pipelines | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-27 17:35:54 | pipelines | processor | INFO | Starting preprocessing pipeline...
2025-10-27 17:35:54 | pipelines | processor | INFO | Separating redundant logs within each record...
2025-10-27 17:35:54 | pipelines | processor | INFO | Separated 49 redundant log entries across all records.
2025-10-27 17:35:54 | pipelines | processor | INFO | Generating session structures...
2025-10-27 17:35:56 | pipelines | processor | INFO | Generated 59 session objects.
2025-10-27 17:35:57 | pipelines | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-27 17:35:57 | tools | tools | INFO | Data preprocessed successfully and saved to data/preprocessed/clean_data.json
2025-10-27 17:35:58 | tools | tools | INFO | Loaded 59 records for grouping
2025-10-27 17:35:58 | pipelines | group_analyzer | INFO | GroupingTool initialized. Allowed lengths: {1, 2, 11}
2025-10-27 17:35:58 | pipelines | group_analyzer | INFO | Filtered 22 records from 59
2025-10-27 17:35:58 | pipelines | group_analyzer | INFO | Extracted 22 UID sets
2025-10-27 17:35:58 | pipelines | group_analyzer | INFO | Counted 12 unique UID groups
2025-10-27 17:35:58 | pipelines | group_analyzer | INFO | Assigned group 'Msc/IOT' with count 1
2025-10-27 17:35:58 | pipelines | group_analyzer | INFO | Assigned group 'Msc/SC' with count 1
2025-10-27 17:35:58 | pipelines | group_analyzer | INFO | Assigned group 'FIS' with count 1
2025-10-27 17:35:58 | pipelines | group_analyzer | INFO | Assigned group 'Test' with count 11
2025-10-27 17:35:58 | pipelines | group_analyzer | INFO | Groups saved to data/grouped/groups.json
2025-10-27 17:35:58 | tools | tools | INFO | Grouping completed and saved to data/grouped/groups.json
2025-10-27 17:37:58 | utils | gemini | INFO | GeminiModel initialized with model 'gemini-2.5-flash-preview-05-20'
2025-10-27 17:38:01 | data_pipeline | agent | INFO | Running task: Fetch data, preprocess, classify students.
2025-10-27 17:38:05 | tools | tools | INFO | Start fetching data by Agent!
2025-10-27 17:38:07 | tools | tools | INFO | Data fetched successfully and saved to data/fetched/raw_data.jsonl
2025-10-27 17:38:11 | tools | tools | INFO | Start preprocessing data by Agent!
2025-10-27 17:38:11 | pipelines | processor | INFO | Preprocessor initialized with file: data/fetched/raw_data.jsonl
2025-10-27 17:38:11 | pipelines | processor | INFO | Starting preprocessing pipeline...
2025-10-27 17:38:11 | pipelines | processor | INFO | Separating redundant logs within each record...
2025-10-27 17:38:11 | pipelines | processor | INFO | Separated 49 redundant log entries across all records.
2025-10-27 17:38:11 | pipelines | processor | INFO | Generating session structures...
2025-10-27 17:38:14 | pipelines | processor | INFO | Generated 59 session objects.
2025-10-27 17:38:14 | pipelines | processor | INFO | Preprocessing pipeline completed successfully.
2025-10-27 17:38:14 | tools | tools | INFO | Data preprocessed successfully and saved to data/preprocessed/clean_data.json
2025-10-27 17:38:16 | tools | tools | INFO | Loaded 59 records for grouping
2025-10-27 17:38:16 | pipelines | group_analyzer | INFO | GroupingTool initialized. Allowed lengths: {1, 2, 11}
2025-10-27 17:38:16 | pipelines | group_analyzer | INFO | Filtered 22 records from 59
2025-10-27 17:38:16 | pipelines | group_analyzer | INFO | Extracted 22 UID sets
2025-10-27 17:38:16 | pipelines | group_analyzer | INFO | Counted 12 unique UID groups
2025-10-27 17:38:16 | pipelines | group_analyzer | INFO | Assigned group 'Msc/IOT' with count 1
2025-10-27 17:38:16 | pipelines | group_analyzer | INFO | Assigned group 'Msc/SC' with count 1
2025-10-27 17:38:16 | pipelines | group_analyzer | INFO | Assigned group 'FIS' with count 1
2025-10-27 17:38:16 | pipelines | group_analyzer | INFO | Assigned group 'Test' with count 11
2025-10-27 17:38:16 | pipelines | group_analyzer | INFO | Groups saved to data/grouped/groups.json
2025-10-27 17:38:16 | tools | tools | INFO | Grouping completed and saved to data/grouped/groups.json
2025-10-27 17:45:47 | utils | gemini | INFO | GeminiModel initialized with model 'gemini-2.5-flash-preview-05-20'
2025-10-27 17:45:49 | data_pipeline | agent | INFO | Running task: Fetch data, preprocess, classify students.
